state,session,chamber,bill_id,date,action,actor,type
ak,28,upper,SB 169,2014-09-19 00:00:00,Signed into law 6/18 CHAPTER 30 SLA 14,upper,governor:signed
ak,28,upper,SB 169,2014-09-19 00:00:00,EFFECTIVE DATE(S) OF LAW 1/1/15,upper,other
ak,28,upper,SB 17,2013-01-16 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 17,2013-01-16 00:00:00,Referred to Education and Finance,upper,committee:referred
ak,28,upper,SB 17,2013-01-23 00:00:00,"Cosponsors added: ELLIS, GARDNER",upper,other
ak,28,upper,SB 17,2013-02-04 00:00:00,EDC RPT CS 2DP 2NR NEW TITLE,upper,other
ak,28,upper,SB 17,2013-02-04 00:00:00,"EDC Do Pass: STEVENS, GARDNER",upper,committee:passed
ak,28,upper,SB 17,2013-02-04 00:00:00,"EDC No Recommendation: DUNLEAVY, HUGGINS",upper,other
ak,28,upper,SB 17,2013-02-04 00:00:00,Fiscal Note 1: (Education and Early Development),upper,other
ak,28,upper,SB 17,2013-03-27 00:00:00,FIN RPT CS 5DP 1AM NEW TITLE,upper,other
ak,28,upper,SB 17,2013-03-27 00:00:00,"FIN Do Pass: MEYER, FAIRCLOUGH, BISHOP, DUNLEAVY, HOFFMAN",upper,committee:passed
ak,28,upper,SB 17,2013-03-27 00:00:00,FIN Amend: OLSON,upper,other
ak,28,upper,SB 17,2013-03-28 00:00:00,Fiscal Note 2: (Education and Early Development),upper,other
ak,28,upper,SB 17,2013-04-02 00:00:00,RULES TO CALENDAR 4/2/2013,upper,other
ak,28,upper,SB 17,2013-04-02 00:00:00,RETURNED TO RLS COMMITTEE,upper,other
ak,28,upper,SB 170,2014-02-12 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 170,2014-02-12 00:00:00,Referred to Judiciary,upper,committee:referred
ak,28,upper,SB 170,2014-02-12 00:00:00,"Cosponsors added: MCGUIRE, COGHILL, BISHOP, ELLIS",upper,other
ak,28,upper,SB 170,2014-03-24 00:00:00,JUD RPT 4DP,upper,other
ak,28,upper,SB 170,2014-03-24 00:00:00,"JUD Do Pass: COGHILL, WIELECHOWSKI, MCGUIRE, DYSON",upper,committee:passed
ak,28,upper,SB 170,2014-03-24 00:00:00,Fiscal Note 1: No fiscal impact (Administration),upper,other
ak,28,upper,SB 170,2014-03-24 00:00:00,Fiscal Note 2: No fiscal impact (Law),upper,other
ak,28,upper,SB 170,2014-03-24 00:00:00,Fiscal Note 3: No fiscal impact (Administration),upper,other
ak,28,upper,SB 170,2014-03-24 00:00:00,Fiscal Note 4: No fiscal impact (Corrections),upper,other
ak,28,upper,SB 170,2014-03-28 00:00:00,RULES TO CALENDAR 3/28/2014,upper,other
ak,28,upper,SB 170,2014-03-28 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 170,2014-03-28 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,upper,SB 170,2014-03-28 00:00:00,Read the third time SB 170,upper,bill:reading:3
ak,28,upper,SB 170,2014-03-28 00:00:00,"Cosponsors added: OLSON, DYSON, DUNLEAVY",upper,other
ak,28,upper,SB 170,2014-03-28 00:00:00,PASSED Y19 N- E1,upper,bill:passed
ak,28,upper,SB 170,2014-03-28 00:00:00,TRANSMITTED TO (H),upper,other
ak,28,upper,SB 170,2014-03-28 00:00:00,VERSION: SB 170,upper,other
ak,28,upper,SB 170,2014-03-31 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,upper,SB 170,2014-03-31 00:00:00,Referred to Judiciary,lower,committee:referred
ak,28,upper,SB 170,2014-03-31 00:00:00,"CROSS SPONSOR(S): TARR, DRUMMOND, TUCK",lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,JUD RPT 5DP,lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,"JUD Do Pass: LEDOUX, FOSTER, GRUENBERG, LYNN, KELLER",lower,committee:passed
ak,28,upper,SB 170,2014-04-16 00:00:00,Fiscal Note 1: No fiscal impact (Administration),lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,Fiscal Note 2: No fiscal impact (Law),lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,Fiscal Note 3: No fiscal impact (Administration),lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,Fiscal Note 4: No fiscal impact (Corrections),lower,other
ak,28,upper,SB 170,2014-04-16 00:00:00,Referred to Rules,lower,committee:referred
ak,28,upper,SB 170,2014-04-18 00:00:00,CROSS SPONSOR(S): HUGHES,lower,other
ak,28,upper,SB 171,2014-02-12 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 171,2014-02-12 00:00:00,Referred to Judiciary,upper,committee:referred
ak,28,upper,SB 171,2014-02-12 00:00:00,"Cosponsors added: MCGUIRE, GARDNER, ELLIS",upper,other
ak,28,upper,SB 171,2014-03-07 00:00:00,JUD RPT CS 2DP 2NR SAME TITLE,upper,other
ak,28,upper,SB 171,2014-03-07 00:00:00,"JUD Do Pass: COGHILL, DYSON",upper,committee:passed
ak,28,upper,SB 171,2014-03-07 00:00:00,"JUD No Recommendation: WIELECHOWSKI, OLSON",upper,other
ak,28,upper,SB 171,2014-03-07 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),upper,other
ak,28,upper,SB 171,2014-03-07 00:00:00,Fiscal Note 2: No fiscal impact (Law),upper,other
ak,28,upper,SB 171,2014-03-07 00:00:00,Fiscal Note 3: No fiscal impact (Administration),upper,other
ak,28,upper,SB 171,2014-03-19 00:00:00,RULES TO CALENDAR 3/19/2014,upper,other
ak,28,upper,SB 171,2014-03-19 00:00:00,HELD TO 3/21 CALENDAR,upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 171,2014-03-21 00:00:00,JUD CS ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,Read the third time CSSB 171(JUD),upper,bill:reading:3
ak,28,upper,SB 171,2014-03-21 00:00:00,"Cosponsors added: FRENCH, GIESSEL, BISHOP, EGAN, MEYER, STEDMAN, STEVENS, MICCICHE,",upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,DYSON,upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,PASSED Y18 N- E2,upper,bill:passed
ak,28,upper,SB 171,2014-03-21 00:00:00,TRANSMITTED TO (H),upper,other
ak,28,upper,SB 171,2014-03-21 00:00:00,VERSION: CSSB 171(JUD),upper,other
ak,28,upper,SB 171,2014-03-24 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,upper,SB 171,2014-03-24 00:00:00,Referred to Judiciary,lower,committee:referred
ak,28,upper,SB 171,2014-04-03 00:00:00,JUD RPT HCS(JUD) 5DP 2NR,lower,other
ak,28,upper,SB 171,2014-04-03 00:00:00,"JUD Do Pass: MILLETT, FOSTER, LYNN, LEDOUX, KELLER",lower,committee:passed
ak,28,upper,SB 171,2014-04-03 00:00:00,"JUD No Recommendation: PRUITT, GRUENBERG",lower,other
ak,28,upper,SB 171,2014-04-03 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),lower,other
ak,28,upper,SB 171,2014-04-03 00:00:00,Fiscal Note 2: No fiscal impact (Law),lower,other
ak,28,upper,SB 171,2014-04-03 00:00:00,Fiscal Note 3: No fiscal impact (Administration),lower,other
ak,28,upper,SB 171,2014-04-07 00:00:00,RETURNED TO JUD COMMITTEE,lower,other
ak,28,upper,SB 171,2014-04-13 00:00:00,JUD RPT HCS(2D JUD) 4DP 1NR,lower,other
ak,28,upper,SB 171,2014-04-13 00:00:00,"JUD Do Pass: LEDOUX, GRUENBERG, LYNN, KELLER",lower,committee:passed
ak,28,upper,SB 171,2014-04-13 00:00:00,JUD No Recommendation: PRUITT,lower,other
ak,28,upper,SB 171,2014-04-13 00:00:00,Fiscal Note 1: No fiscal impact (Health and Social Services),lower,other
ak,28,upper,SB 171,2014-04-13 00:00:00,Fiscal Note 2: No fiscal impact (Law),lower,other
ak,28,upper,SB 171,2014-04-13 00:00:00,Fiscal Note 3: No fiscal impact (Administration),lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,RULES TO 1ST SUP CALENDAR 4/20/2014,lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,Read the second time,lower,bill:reading:2
ak,28,upper,SB 171,2014-04-20 00:00:00,2D JUD HCS ADOPTED UNAN CONSENT,lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,Read the third time HCS CSSB 171(2D JUD),lower,bill:reading:3
ak,28,upper,SB 171,2014-04-20 00:00:00,PASSED Y38 A2,lower,bill:passed
ak,28,upper,SB 171,2014-04-20 00:00:00,"CROSS SPONSOR(S): LYNN, MILLETT, JOSEPHSON, TARR",lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,TRANSMITTED TO (S) AS AMENDED,lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,VERSION: HCS CSSB 171(2D JUD),lower,other
ak,28,upper,SB 171,2014-04-20 00:00:00,CONCUR MESSAGE READ,upper,other
ak,28,upper,SB 171,2014-04-20 00:00:00,CONCUR AM OF (H) Y20 N-,upper,other
ak,28,upper,SB 171,2014-09-19 00:00:00,9:25 AM 7/2 Transmitted to Governor,upper,governor:received
ak,28,upper,SB 171,2014-09-19 00:00:00,Signed into law 7/7 CHAPTER 59 SLA 14,upper,governor:signed
ak,28,upper,SB 171,2014-09-19 00:00:00,EFFECTIVE DATE(S) OF LAW 10/5/14,upper,other
ak,28,upper,SB 172,2014-02-12 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 172,2014-02-12 00:00:00,Referred to State Affairs and Judiciary,upper,committee:referred
ak,28,upper,SB 172,2014-02-12 00:00:00,Referred to State Affairs,upper,committee:referred
ak,28,upper,SB 172,2014-02-14 00:00:00,Cosponsors added: GARDNER,upper,other
ak,28,upper,SB 173,2014-02-14 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 173,2014-02-14 00:00:00,Referred to Judiciary,upper,committee:referred
ak,28,upper,SB 173,2014-02-14 00:00:00,"Cosponsors added: MCGUIRE, BISHOP, GARDNER, GIESSEL, ELLIS, MICCICHE, KELLY",upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,JUD RPT CS 3DP 1NR 1AM NEW TITLE,upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,"JUD Do Pass: COGHILL, MCGUIRE, DYSON",upper,committee:passed
ak,28,upper,SB 173,2014-03-14 00:00:00,JUD No Recommendation: OLSON,upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,JUD Amend: WIELECHOWSKI,upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,Fiscal Note 1: No fiscal impact (Public Safety),upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,Fiscal Note 2: Indeterminate fiscal impact (Administration),upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,Fiscal Note 3: Indeterminate fiscal impact (Administration),upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,Fiscal Note 4: No fiscal impact (Health and Social Services),upper,other
ak,28,upper,SB 173,2014-03-14 00:00:00,FIN REFERRAL ADDED AFTER JUD,upper,other
ak,28,upper,SB 173,2014-03-18 00:00:00,FIN REFERRAL REMOVED,upper,other
ak,28,upper,SB 173,2014-03-28 00:00:00,RULES TO CALENDAR 3/28/2014,upper,other
ak,28,upper,SB 173,2014-03-28 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 173,2014-03-28 00:00:00,JUD CS ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 173,2014-03-28 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,upper,SB 173,2014-03-28 00:00:00,Read the third time CSSB 173(JUD),upper,bill:reading:3
ak,28,upper,SB 173,2014-03-28 00:00:00,PASSED Y19 N- E1,upper,bill:passed
ak,28,upper,SB 173,2014-03-28 00:00:00,TRANSMITTED TO (H),upper,other
ak,28,upper,SB 173,2014-03-28 00:00:00,VERSION: CSSB 173(JUD),upper,other
ak,28,upper,SB 173,2014-03-31 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,upper,SB 173,2014-03-31 00:00:00,Referred to Judiciary and Finance,lower,committee:referred
ak,28,upper,SB 173,2014-04-16 00:00:00,JUD RPT HCS(JUD) 4DP 1NR,lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,"JUD Do Pass: FOSTER, GRUENBERG, LYNN, KELLER",lower,committee:passed
ak,28,upper,SB 173,2014-04-16 00:00:00,JUD No Recommendation: LEDOUX,lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,Fiscal Note 1: No fiscal impact (Public Safety),lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,Fiscal Note 4: No fiscal impact (Health and Social Services),lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,Fiscal Note 5: No fiscal impact (Administration),lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,Fiscal Note 6: No fiscal impact (Administration),lower,other
ak,28,upper,SB 173,2014-04-16 00:00:00,FIN REFERRAL REMOVED,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,RULES TO CALENDAR 4/18/2014,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,Read the second time,lower,bill:reading:2
ak,28,upper,SB 173,2014-04-18 00:00:00,JUD HCS ADOPTED UNAN CONSENT,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,Read the third time HCS CSSB 173(JUD),lower,bill:reading:3
ak,28,upper,SB 173,2014-04-18 00:00:00,PASSED Y40,lower,bill:passed
ak,28,upper,SB 173,2014-04-18 00:00:00,GARA NOTICE OF RECONSIDERATION,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,RECON TAKEN UP SAME DAY UC,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,PASSED ON RECONSIDERATION Y40,lower,bill:passed
ak,28,upper,SB 173,2014-04-18 00:00:00,"CROSS SPONSOR(S): KITO III, LYNN, STOLTZE, JOSEPHSON, PRUITT",lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,TRANSMITTED TO (S) AS AMENDED,lower,other
ak,28,upper,SB 173,2014-04-18 00:00:00,VERSION: HCS CSSB 173(JUD),lower,other
ak,28,upper,SB 173,2014-04-19 00:00:00,CONCUR MESSAGE READ,upper,other
ak,28,upper,SB 173,2014-04-19 00:00:00,CONCUR AM OF (H) Y20 N-,upper,other
ak,28,upper,SB 173,2014-09-19 00:00:00,MANIFEST ERROR(S) - SEE FULL TEXT ABOVE,upper,other
ak,28,upper,SB 173,2014-09-19 00:00:00,11:13 AM 7/14 Transmitted to Governor,upper,governor:received
ak,28,upper,SB 173,2014-09-19 00:00:00,Signed into law 7/16 CHAPTER 86 SLA 14,upper,governor:signed
ak,28,upper,SB 173,2014-09-19 00:00:00,EFFECTIVE DATE(S) OF LAW 10/14/14,upper,other
ak,28,upper,SB 174,2014-02-14 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 174,2014-02-14 00:00:00,Referred to State Affairs and Finance,upper,committee:referred
ak,28,upper,SB 174,2014-02-14 00:00:00,Referred to State Affairs,upper,committee:referred
ak,28,upper,SB 175,2014-02-14 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 175,2014-02-14 00:00:00,Referred to State Affairs,upper,committee:referred
ak,28,upper,SB 175,2014-02-14 00:00:00,"Cosponsors added: MCGUIRE, MEYER",upper,other
ak,28,upper,SB 175,2014-03-12 00:00:00,STA RPT CS 3DP 1NR SAME TITLE,upper,other
ak,28,upper,SB 175,2014-03-12 00:00:00,"STA Do Pass: DYSON, COGHILL, GIESSEL",upper,committee:passed
ak,28,upper,SB 175,2014-03-12 00:00:00,STA No Recommendation: WIELECHOWSKI,upper,other
ak,28,upper,SB 175,2014-03-12 00:00:00,Fiscal Note 1: No fiscal impact (Administration),upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,RULES TO CALENDAR 3/28/2014,upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 175,2014-03-28 00:00:00,STA CS ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,Read the third time CSSB 175(STA),upper,bill:reading:3
ak,28,upper,SB 175,2014-03-28 00:00:00,"Cosponsors added: DYSON, BISHOP, COGHILL, FAIRCLOUGH, GIESSEL",upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,PASSED Y19 N- E1,upper,bill:passed
ak,28,upper,SB 175,2014-03-28 00:00:00,TRANSMITTED TO (H),upper,other
ak,28,upper,SB 175,2014-03-28 00:00:00,VERSION: CSSB 175(STA),upper,other
ak,28,upper,SB 175,2014-03-31 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,upper,SB 175,2014-03-31 00:00:00,Referred to State Affairs,lower,committee:referred
ak,28,upper,SB 175,2014-04-08 00:00:00,STA RPT 6DP,lower,other
ak,28,upper,SB 175,2014-04-08 00:00:00,"STA Do Pass: GATTIS, KELLER, ISAACSON, KREISS-TOMKINS, HUGHES, LYNN",lower,committee:passed
ak,28,upper,SB 175,2014-04-08 00:00:00,Fiscal Note 1: No fiscal impact (Administration),lower,other
ak,28,upper,SB 175,2014-04-08 00:00:00,CROSS SPONSOR(S): KELLER,lower,other
ak,28,upper,SB 175,2014-04-18 00:00:00,RULES TO 1ST SUP CALENDAR 4/18/2014,lower,other
ak,28,upper,SB 175,2014-04-18 00:00:00,Read the second time,lower,bill:reading:2
ak,28,upper,SB 175,2014-04-18 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,lower,other
ak,28,upper,SB 175,2014-04-18 00:00:00,Read the third time CSSB 175(STA),lower,bill:reading:3
ak,28,upper,SB 175,2014-04-18 00:00:00,PASSED Y35 E1 A4,lower,bill:passed
ak,28,upper,SB 175,2014-04-18 00:00:00,"RETURN TO (S), TRANSMIT TO GOV NEXT",lower,other
ak,28,upper,SB 175,2014-04-18 00:00:00,VERSION: CSSB 175(STA),lower,other
ak,28,upper,SB 175,2014-04-18 00:00:00,CROSS SPONSOR(S): JOSEPHSON,lower,other
ak,28,upper,SB 175,2014-09-19 00:00:00,1:30 PM 7/23 Transmitted to Governor,upper,governor:received
ak,28,upper,SB 175,2014-09-19 00:00:00,Signed into law 7/28 CHAPTER 100 SLA 14,upper,governor:signed
ak,28,upper,SB 175,2014-09-19 00:00:00,EFFECTIVE DATE(S) OF LAW 10/26/14,upper,other
ak,28,upper,SB 176,2014-02-14 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 176,2014-02-14 00:00:00,Referred to Judiciary,upper,committee:referred
ak,28,upper,SB 176,2014-03-24 00:00:00,JUD RPT CS 4DP NEW TITLE,upper,other
ak,28,upper,SB 176,2014-03-24 00:00:00,"JUD Do Pass: COGHILL, WIELECHOWSKI, MCGUIRE, DYSON",upper,committee:passed
ak,28,upper,SB 176,2014-03-24 00:00:00,Fiscal Note 1: (University of Alaska),upper,other
ak,28,upper,SB 176,2014-03-24 00:00:00,FIN REFERRAL ADDED AFTER JUD,upper,other
ak,28,upper,SB 176,2014-03-24 00:00:00,Referred to Finance,upper,committee:referred
ak,28,upper,SB 177,2014-02-18 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 177,2014-02-18 00:00:00,Referred to Transportation,upper,committee:referred
ak,28,upper,SB 177,2014-02-18 00:00:00,Referred to Transportation,upper,committee:referred
ak,28,upper,SB 178,2014-02-18 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 178,2014-02-18 00:00:00,Referred to Transportation,upper,committee:referred
ak,28,upper,SB 178,2014-02-18 00:00:00,Cosponsors added: MICCICHE,upper,other
ak,28,upper,SB 178,2014-03-05 00:00:00,"Cosponsors added: GIESSEL, DYSON",upper,other
ak,28,upper,SB 178,2014-03-21 00:00:00,TRA RPT CS 1DP 1NR 3AM NEW TITLE,upper,other
ak,28,upper,SB 178,2014-03-21 00:00:00,TRA Do Pass: BISHOP,upper,committee:passed
ak,28,upper,SB 178,2014-03-21 00:00:00,TRA No Recommendation: EGAN,upper,other
ak,28,upper,SB 178,2014-03-21 00:00:00,"TRA Amend: FRENCH, DYSON, FAIRCLOUGH",upper,other
ak,28,upper,SB 178,2014-03-21 00:00:00,Fiscal Note 1: Indeterminate fiscal impact (Revenue),upper,other
ak,28,upper,SB 178,2014-03-21 00:00:00,FIN REFERRAL ADDED AFTER TRA,upper,other
ak,28,upper,SB 178,2014-04-08 00:00:00,FIN RPT CS 3DP 2NR 1AM NEW TITLE,upper,other
ak,28,upper,SB 178,2014-04-08 00:00:00,LETTERS OF INTENT WITH FIN REPORT,upper,other
ak,28,upper,SB 178,2014-04-08 00:00:00,"FIN Do Pass: MEYER, BISHOP, HOFFMAN",upper,committee:passed
ak,28,upper,SB 178,2014-04-08 00:00:00,"FIN No Recommendation: DUNLEAVY, OLSON",upper,other
ak,28,upper,SB 178,2014-04-08 00:00:00,FIN Amend: FAIRCLOUGH,upper,other
ak,28,upper,SB 178,2014-04-08 00:00:00,Fiscal Note 2: Indeterminate fiscal impact (Revenue),upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,RULES TO CALENDAR 4/11/2014,upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 178,2014-04-11 00:00:00,FIN CS ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,ADVANCED TO THIRD READING UNAN CONSENT,upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,Read the third time CSSB 178(FIN),upper,bill:reading:3
ak,28,upper,SB 178,2014-04-11 00:00:00,PASSED Y20 N-,upper,bill:passed
ak,28,upper,SB 178,2014-04-11 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,ADOPTED FIN LETTERS OF INTENT,upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,TRANSMITTED TO (H),upper,other
ak,28,upper,SB 178,2014-04-11 00:00:00,VERSION: CSSB 178(FIN),upper,other
ak,28,upper,SB 178,2014-04-13 00:00:00,Read the first time - REFERRALS,lower,bill:introduced|bill:reading:1
ak,28,upper,SB 178,2014-04-13 00:00:00,Referred to Finance,lower,committee:referred
ak,28,upper,SB 178,2014-04-13 00:00:00,Referred to Finance,lower,committee:referred
ak,28,upper,SB 178,2014-04-13 00:00:00,TWO SENATE LETTERS OF INTENT,lower,other
ak,28,upper,SB 179,2014-02-19 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 179,2014-02-19 00:00:00,Referred to Community & Regional Affairs and State Affairs,upper,committee:referred
ak,28,upper,SB 179,2014-02-19 00:00:00,Referred to Community & Regional Affairs,upper,committee:referred
ak,28,upper,SB 18,2013-01-16 00:00:00,Read the first time - REFERRALS,upper,bill:introduced|bill:reading:1
ak,28,upper,SB 18,2013-01-16 00:00:00,Referred to Finance,upper,committee:referred
ak,28,upper,SB 18,2013-01-16 00:00:00,GOVERNOR'S TRANSMITTAL LETTER,upper,other
ak,28,upper,SB 18,2013-04-04 00:00:00,FIN RPT CS 7DP NEW TITLE,upper,other
ak,28,upper,SB 18,2013-04-04 00:00:00,"FIN Do Pass: KELLY, MEYER, FAIRCLOUGH, BISHOP, DUNLEAVY, HOFFMAN, OLSON",upper,committee:passed
ak,28,upper,SB 18,2013-04-05 00:00:00,RULES TO CALENDAR 4/5/2013,upper,other
ak,28,upper,SB 18,2013-04-05 00:00:00,Read the second time,upper,bill:reading:2
ak,28,upper,SB 18,2013-04-05 00:00:00,FIN CS ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-05 00:00:00,ADVANCED TO THIRD READING 4/6 CALENDAR,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,Read the third time CSSB 18(FIN),upper,bill:reading:3
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 1 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 1 ADOPTED UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 2 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 2 FAILED Y4 N16,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 3 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 3 FAILED Y5 N15,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 4 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 4 FAILED Y5 N15,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 5 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 5 FAILED Y4 N15 A1,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 6 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 6 FAILED Y4 N16,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 7 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 7 FAILED Y3 N17,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 8 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 8 FAILED Y5 N15,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 9 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 9 FAILED Y4 N16,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 10 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 10 FAILED Y3 N17,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RETURN TO SECOND FOR AM 11 UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AM NO 11 FAILED Y5 N15,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,AUTOMATICALLY IN THIRD READING,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,PASSED Y16 N4,upper,bill:passed
ak,28,upper,SB 18,2013-04-06 00:00:00,EFFECTIVE DATE(S) SAME AS PASSAGE,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,COGHILL NOTICE OF RECONSIDERATION,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,RECON TAKEN UP SAME DAY UNAN CONSENT,upper,other
ak,28,upper,SB 18,2013-04-06 00:00:00,PASSED ON RECONSIDERATION Y17 N3,upper,bill:passed
